rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Fignl2,0.073997679,0.252097871,0.197,0.112,1,1.190937639,,,
Scrn3,0.025389169,0.252054342,0.13,0.045,1,1.190901707,,,
Osbpl5,0.159228216,0.251884811,0.233,0.157,1,1.190761772,,,
D330023K18Rik,0.007542655,0.2516141,0.161,0.045,1,1.190538355,,,
Stk3,0.108257876,0.251390851,0.658,0.584,1,1.19035414,,,
Ikzf3,0.008542682,0.251125197,0.244,0.101,1,1.190134972,,,
Dis3l2,0.145177168,0.251122003,0.679,0.685,1,1.190132337,,,
Glg1,0.106968063,0.251106803,0.689,0.64,1,1.190119798,,,
Acad10,0.000946557,0.250906015,0.114,0,1,1.189954174,,,
Tifa,0.046114017,0.250847748,0.119,0.045,1,1.189906115,,,
Stard5,0.059308286,0.250698308,0.233,0.135,1,1.189782867,,,
Pde5a,0.145816782,0.25066202,0.254,0.18,1,1.18975294,,,
Gng12,0.30888938,0.250470324,0.746,0.73,1,1.189594864,,,
Ykt6,0.021748442,0.250467396,0.15,0.056,1,1.18959245,,,
Fhdc1,0.02136047,0.250451482,0.155,0.056,1,1.189579328,,,
Sorbs3,0.021769142,0.25037111,0.135,0.045,1,1.189513059,,,
Btbd9,0.030950385,0.250108962,0.886,0.854,1,1.189296936,,,
Rictor,0.04413331,-0.250259184,0.591,0.652,1,-1.189420778,,,
Lekr1,0.446373482,-0.250318769,0.166,0.191,1,-1.189469904,,,
Stk32b,0.674929437,-0.250438457,0.114,0.124,1,-1.189568588,,,
0610040J01Rik,0.052013991,-0.250610341,0.699,0.764,1,-1.189710323,,,
Atxn7l3,0.023266155,-0.250774079,0.036,0.101,1,-1.189845356,,,
Hnf1b,0.151566102,-0.251460129,0.503,0.551,1,-1.190411302,,,
Dennd5a,0.091421,-0.251531864,0.316,0.416,1,-1.190470494,,,
Stx18,0.113703696,-0.251536153,0.337,0.416,1,-1.190474033,,,
Rabgef1,0.357142337,-0.251624195,0.544,0.551,1,-1.190546686,,,
Nudt13,0.048212276,-0.251761395,0.171,0.27,1,-1.190659912,,,
Naip6,0.092434017,-0.252454085,0.073,0.135,1,-1.191231728,,,
Grip1,0.001188284,-0.252604993,0.674,0.876,1,-1.191356339,,,
Arhgap40,0.071325627,-0.252651383,0.104,0.18,1,-1.191394648,,,
Cdkl2,0.0727063,-0.253355483,0.098,0.169,1,-1.191976244,,,
Mcl1,0.990325904,-0.253468527,0.275,0.247,1,-1.192069646,,,
Golgb1,0.10759219,-0.253614078,0.679,0.719,1,-1.192189918,,,
Scpep1,0.000871452,-0.253785521,0.016,0.101,1,-1.1923316,,,
Smc4,0.519638023,-0.253842782,0.212,0.236,1,-1.192378926,,,
Faf1,0.040896464,-0.254250706,0.834,0.876,1,-1.19271612,,,
Mcc,0.378580687,-0.254555462,0.58,0.584,1,-1.192968097,,,
Dlg1,0.074496441,-0.254731312,0.927,0.944,1,-1.193113517,,,
1810013L24Rik,0.119794818,-0.254772762,0.415,0.483,1,-1.193147796,,,
Armt1,0.026981127,-0.254800885,0.073,0.157,1,-1.193171055,,,
Cdc37l1,0.327249786,-0.254814191,0.446,0.472,1,-1.19318206,,,
Acsl1,0.19455635,-0.254827326,0.389,0.483,1,-1.193192923,,,
Etf1,0.67799603,-0.255031794,0.523,0.506,1,-1.193362042,,,
Aars,0.170274184,-0.255041528,0.119,0.169,1,-1.193370094,,,
Wdr36,0.156665238,-0.255056381,0.171,0.236,1,-1.19338238,,,
Copb2,0.167254205,-0.255115514,0.145,0.202,1,-1.193431295,,,
Aldh4a1,0.042580209,-0.255598637,0.14,0.236,1,-1.193831013,,,
Epb41l4a,0.058234562,-0.256357441,0.653,0.73,1,-1.194459089,,,
Celsr1,0.211624007,-0.256536211,0.187,0.247,1,-1.194607108,,,
Med14,0.042291585,-0.256593411,0.508,0.64,1,-1.194654472,,,
Rhoj,0.023983075,-0.256706713,0.088,0.18,1,-1.194748299,,,
Pxk,0.177748687,-0.256718481,0.404,0.494,1,-1.194758044,,,
Cfap54,0.019003508,-0.256762279,0.062,0.146,1,-1.194794316,,,
Rbpj,0.177341917,-0.256767642,0.363,0.416,1,-1.194798757,,,
Blnk,0.003101642,-0.256885563,0.192,0.36,1,-1.19489642,,,
Amot,0.010302011,-0.257040337,0.062,0.157,1,-1.195024617,,,
Cep290,0.179452453,-0.257184374,0.259,0.337,1,-1.195143932,,,
Ubac2,0.220497191,-0.257349941,0.456,0.506,1,-1.195281098,,,
Il15,0.090539358,-0.258505228,0.104,0.169,1,-1.196238643,,,
Slc40a1,0.069206215,-0.25863885,0.088,0.157,1,-1.196349444,,,
Tbc1d5,0.399806948,-0.258739851,0.813,0.798,1,-1.196433201,,,
Nrip1,0.508755979,-0.258776317,0.803,0.809,1,-1.196463443,,,
Arf3,0.141917073,-0.258992828,0.373,0.438,1,-1.196643015,,,
Acbd5,0.137209092,-0.259147151,0.409,0.494,1,-1.196771024,,,
Ehd1,0.043524495,-0.259353266,0.041,0.101,1,-1.196942017,,,
Cdh4,0.073842905,-0.260039275,0.062,0.124,1,-1.197511304,,,
Mlec,0.009955396,-0.260171571,0.119,0.236,1,-1.197621122,,,
Nid1,0.015692372,-0.261091741,0.067,0.157,1,-1.198385224,,,
Prxl2a,0.356724261,-0.261185893,0.166,0.202,1,-1.198463435,,,
Plekhh2,0.034696413,-0.26135573,0.062,0.135,1,-1.198604528,,,
Hnrnpc,0.072036617,-0.261563952,0.674,0.73,1,-1.198777534,,,
Mgrn1,0.278702123,-0.261660309,0.451,0.472,1,-1.198857602,,,
Dync2h1,0.219705266,-0.262199971,0.497,0.551,1,-1.199306138,,,
Pdia5,0.146551985,-0.262283664,0.083,0.135,1,-1.199375713,,,
Samd4,0.005285703,-0.262537552,0.554,0.764,1,-1.1995868,,,
Cox7b,7.51E-06,-0.262587865,0,0.101,0.242305594,-1.199628635,,,
Wdr26,0.15034917,-0.263080541,0.554,0.663,1,-1.200038375,,,
Atp6v0b,0.095151075,-0.263870676,0.306,0.382,1,-1.200695792,,,
Myo18a,0.023787779,-0.264136453,0.824,0.955,1,-1.200917008,,,
Bckdhb,0.540480047,-0.264287512,0.544,0.528,1,-1.201042757,,,
Tes,0.037383968,-0.264668658,0.275,0.393,1,-1.201360103,,,
Gas6,0.015488184,-0.264869555,0.052,0.135,1,-1.201527406,,,
Zfand3,0.046969756,-0.264959019,0.907,0.933,1,-1.201601916,,,
Inpp5a,0.206027775,-0.265154335,0.44,0.472,1,-1.201764604,,,
Azin1,0.025547841,-0.265912867,0.228,0.348,1,-1.202396626,,,
Cul3,0.185225035,-0.266712273,0.699,0.708,1,-1.203063067,,,
Edrf1,0.117683883,-0.267547704,0.254,0.326,1,-1.203759934,,,
Elovl7,0.412361509,-0.267647837,0.404,0.427,1,-1.203843486,,,
Adk,0.292968035,-0.267731724,0.373,0.416,1,-1.203913487,,,
Fam210a,0.512585198,-0.26794378,0.228,0.258,1,-1.204090458,,,
Fermt2,0.051452315,-0.268168028,0.466,0.551,1,-1.204277633,,,
Itpk1,0.366455131,-0.268282251,0.14,0.169,1,-1.204372984,,,
Prkn,0.019264051,-0.268465531,0.731,0.843,1,-1.204525997,,,
Steap2,0.42673602,-0.268652793,0.166,0.191,1,-1.204682354,,,
Srgap2,0.006829281,-0.268655361,0.622,0.764,1,-1.204684499,,,
Notch2,0.280451527,-0.268665521,0.466,0.517,1,-1.204692982,,,
Atp8a1,0.078410788,-0.269093396,0.487,0.573,1,-1.205050324,,,
Rorc,0.269099613,-0.269226433,0.088,0.124,1,-1.205161452,,,
Bmpr1a,0.135311245,-0.269433593,0.689,0.685,1,-1.205334517,,,
Slc9a7,0.018865728,-0.269591779,0.135,0.247,1,-1.205466684,,,
Rock2,0.077134381,-0.270011951,0.845,0.854,1,-1.205817817,,,
Ttll4,0.198952566,-0.270403078,0.259,0.315,1,-1.206144768,,,
Arhgef38,0.029365389,-0.270432736,0.187,0.303,1,-1.206169564,,,
Igfbp5,2.63E-05,-0.271047695,0.01,0.124,0.849533547,-1.206683812,,,
Maf,0.002688287,-0.27106004,0.031,0.124,1,-1.206694137,,,
Camk2d,0.071587723,-0.271070282,0.788,0.82,1,-1.206702704,,,
Hoxb6,0.345034129,-0.271342346,0.699,0.708,1,-1.206930286,,,
Prrg1,0.048043393,-0.271928839,0.135,0.225,1,-1.207421034,,,
Tubgcp3,0.193942205,-0.272546038,0.218,0.27,1,-1.207937691,,,
Slmap,0.130264597,-0.272646366,0.596,0.64,1,-1.208021697,,,
Adora1,0.039678165,-0.272946692,0.088,0.169,1,-1.208273196,,,
Sag,0.022100851,-0.273048583,0.036,0.101,1,-1.208358534,,,
Prkag1,0.324998524,-0.273058142,0.321,0.36,1,-1.208366541,,,
Mitf,0.097393652,-0.273163228,0.363,0.461,1,-1.208454562,,,
Lcmt1,0.297377588,-0.273464173,0.078,0.112,1,-1.20870667,,,
Dynll1,0.000299309,-0.273498479,0.021,0.124,1,-1.208735413,,,
Mindy4,0.017065437,-0.27354951,0.109,0.213,1,-1.208778169,,,
Bcl3,0.208232887,-0.273760714,0.176,0.236,1,-1.208955141,,,
Inpp5d,0.091413097,-0.274045933,0.13,0.202,1,-1.209194174,,,
AI661453,0.522501201,-0.274119705,0.306,0.315,1,-1.209256007,,,
Tmprss11g,0.08070369,-0.274129894,0.057,0.112,1,-1.209264548,,,
Acadm,0.231083913,-0.274661235,0.228,0.281,1,-1.209709999,,,
Ldb1,0.111595908,-0.274995953,0.104,0.169,1,-1.209990695,,,
Rcan3,0.242192106,-0.275014447,0.083,0.124,1,-1.210006206,,,
Celsr2,0.07142507,-0.27552185,0.155,0.236,1,-1.210431846,,,
Phf20,0.321921515,-0.275812894,0.534,0.539,1,-1.210676059,,,
Phldb1,0.229344775,-0.276099674,0.197,0.258,1,-1.210916742,,,
Cdh16,7.01E-05,-0.276317787,0.062,0.225,1,-1.211099827,,,
Afap1,0.148831524,-0.276795913,0.269,0.348,1,-1.211501267,,,
Mboat2,0.203876725,-0.27706496,0.332,0.404,1,-1.21172722,,,
Mios,0.10827682,-0.277680217,0.171,0.247,1,-1.212244088,,,
Kank1,0.012499454,-0.277768741,0.306,0.438,1,-1.212318473,,,
Itpkb,0.192942786,-0.278201215,0.29,0.36,1,-1.212681942,,,
Khdrbs1,0.021692648,-0.278302659,0.658,0.787,1,-1.212767215,,,
Myef2,0.000810937,-0.278502129,0.187,0.371,1,-1.212934907,,,
Hnrnpab,4.00E-06,-0.27882897,0.026,0.18,0.128906793,-1.213209727,,,
Epn1,0.00238825,-0.278885214,0.052,0.157,1,-1.213257026,,,
Fam117b,0.263857595,-0.278933149,0.373,0.472,1,-1.213297338,,,
Slc20a2,0.043086165,-0.279145758,0.42,0.528,1,-1.213476154,,,
Brms1,0.073660266,-0.279454564,0.155,0.236,1,-1.213735924,,,
Adcy6,0.024899353,-0.279464584,0.275,0.416,1,-1.213744353,,,
Myof,0.037870785,-0.279467126,0.777,0.843,1,-1.213746492,,,
Atp5l,7.51E-06,-0.279726313,0,0.101,0.242305594,-1.213964567,,,
C2cd2,0.586356933,-0.279805691,0.244,0.27,1,-1.214031362,,,
Xbp1,0.036950231,-0.279988279,0.047,0.112,1,-1.21418502,,,
Hdgfl3,0.388335554,-0.280115154,0.181,0.213,1,-1.214291804,,,
Smg7,0.050362813,-0.280158902,0.585,0.685,1,-1.214328626,,,
L1cam,0.180143813,-0.280752083,0.207,0.258,1,-1.214828015,,,
Rabgap1l,0.303533386,-0.28076461,0.694,0.697,1,-1.214838563,,,
Cbx6,0.253789462,-0.280980107,0.223,0.27,1,-1.215020038,,,
Mbd1,0.00161005,-0.281053508,0.119,0.27,1,-1.215081857,,,
Agtpbp1,0.029032748,-0.281145923,0.264,0.382,1,-1.215159695,,,
Scml4,0.012967282,-0.281425071,0.031,0.101,1,-1.215394839,,,
Gucy1a2,0.088853028,-0.281486579,0.073,0.135,1,-1.215446658,,,
Dtna,0.021237001,-0.281707988,0.181,0.292,1,-1.215633206,,,
Chdh,9.70E-05,-0.281813428,0.093,0.27,1,-1.215722053,,,
Ubash3b,0.323250004,-0.282153359,0.197,0.236,1,-1.216008538,,,
Lrrcc1,0.266061041,-0.282234303,0.233,0.27,1,-1.216076766,,,
Cxxc5,0.626574419,-0.282875464,0.342,0.337,1,-1.216617334,,,
Naaladl2,0.033638065,-0.283515133,0.933,0.978,1,-1.217156883,,,
Muc1,0.01845225,-0.283700074,0.093,0.191,1,-1.217312921,,,
Arhgef12,0.110510369,-0.283747283,0.922,0.921,1,-1.217352756,,,
Stxbp4,0.005708779,-0.283869012,0.192,0.348,1,-1.217455476,,,
Clcn3,0.50399181,-0.284459441,0.668,0.607,1,-1.217953827,,,
Setx,0.16896867,-0.284846837,0.415,0.472,1,-1.218280918,,,
Ccdc9b,0.00512073,-0.285188271,0.073,0.18,1,-1.218569276,,,
Zfp948,0.069348428,-0.28547291,0.212,0.315,1,-1.218809719,,,
Emb,0.017539241,-0.285554929,0.083,0.18,1,-1.218879012,,,
Vps11,0.03752054,-0.285889753,0.083,0.157,1,-1.219161925,,,
Pakap.1,0.0138561,-0.28614599,0.249,0.371,1,-1.21937848,,,
Card10,0.002223791,-0.2864383,0.057,0.169,1,-1.219625568,,,
Ctif,0.174969185,-0.28660691,0.415,0.472,1,-1.219768116,,,
Cblb,0.027968779,-0.287321081,0.518,0.584,1,-1.220372082,,,
Wtap,0.111020492,-0.287653919,0.342,0.438,1,-1.220653661,,,
Ahdc1,0.023333949,-0.28801315,0.399,0.506,1,-1.220957641,,,
Cfap36,0.568250093,-0.288980309,0.228,0.247,1,-1.221776426,,,
Spink8,0.002511097,-0.289001522,0.026,0.112,1,-1.22179439,,,
Acsl5,0.060071596,-0.289221445,0.233,0.326,1,-1.221980654,,,
Crot,5.17E-05,-0.289513613,0.052,0.213,1,-1.222228149,,,
Snx11,0.027602461,-0.28963064,0.13,0.236,1,-1.222327296,,,
Cpeb1,0.834620089,-0.290711266,0.171,0.169,1,-1.223243203,,,
Adgrf1,0.002615806,-0.29077164,0.021,0.101,1,-1.223294394,,,
Ptprk,0.013026071,-0.291211716,0.855,0.933,1,-1.223667602,,,
Usp32,0.005977874,-0.291449827,0.622,0.798,1,-1.22386958,,,
Cyp2j11,0.090105699,-0.29179913,0.057,0.112,1,-1.224165937,,,
Plekhg5,0.390498626,-0.291918816,0.13,0.157,1,-1.224267498,,,
Yy1,0.182872773,-0.292589912,0.477,0.551,1,-1.224837121,,,
Mnat1,0.094093845,-0.292621034,0.611,0.674,1,-1.224863543,,,
Zfp91,0.017776306,-0.293369381,0.378,0.539,1,-1.225499063,,,
Cdk16,0.05528604,-0.29339846,0.124,0.202,1,-1.225523764,,,
Ktn1,0.172180997,-0.29358634,0.829,0.809,1,-1.225683373,,,
Rgl3,0.2904428,-0.293758348,0.332,0.371,1,-1.225829516,,,
Synj1,0.01276758,-0.293994176,0.461,0.607,1,-1.226029911,,,
Tma7,7.63E-05,-0.294451053,0.01,0.112,1,-1.226418235,,,
Fbxo36,0.036085477,-0.29459179,0.161,0.258,1,-1.226537879,,,
Mpv17l,0.000886224,-0.295211961,0.031,0.135,1,-1.227065244,,,
Ide,0.07788818,-0.295522678,0.223,0.303,1,-1.22732955,,,
Atxn1,0.045414156,-0.295532878,0.902,0.933,1,-1.227338227,,,
Rnf20,0.379387203,-0.29560677,0.275,0.292,1,-1.227401091,,,
Ptpn13,0.022127699,-0.295626452,0.907,0.955,1,-1.227417835,,,
Gm36640,0.002653286,-0.296251397,0.021,0.101,1,-1.227949642,,,
Vps13a,0.272684834,-0.29627406,0.71,0.764,1,-1.227968932,,,
Spaca6,0.012181863,-0.296324266,0.477,0.629,1,-1.228011666,,,
Anxa11,0.03383583,-0.296333874,0.56,0.663,1,-1.228019844,,,
Ube2g1,0.043181279,-0.296338438,0.611,0.708,1,-1.228023729,,,
Wdr7,0.05919473,-0.296406114,0.415,0.517,1,-1.228081336,,,
Ppargc1a,0.008319004,-0.297020903,0.223,0.393,1,-1.228604782,,,
Slc39a14,0.003690153,-0.297100859,0.176,0.337,1,-1.228672874,,,
Col4a6,0.020296866,-0.297421569,0.549,0.697,1,-1.228946037,,,
Heatr5a,0.016790608,-0.297698648,0.321,0.461,1,-1.229182087,,,
Epcam,0.053376393,-0.297934876,0.352,0.449,1,-1.229383371,,,
Aph1a,0.000806225,-0.297942599,0.026,0.124,1,-1.229389952,,,
Agrn,0.035740377,-0.297986543,0.44,0.539,1,-1.229427399,,,
Tet2,0.281226012,-0.298198977,0.451,0.494,1,-1.229608443,,,
Kcnc2,0.044881878,-0.298555409,0.104,0.191,1,-1.229912268,,,
Zbtb16,0.327123074,-0.298607179,0.399,0.461,1,-1.229956403,,,
Ptbp3,0.115350801,-0.298717349,0.834,0.843,1,-1.230050331,,,
Mindy2,0.004590664,-0.298734471,0.358,0.506,1,-1.23006493,,,
Rnpc3,0.040404255,-0.299182153,0.342,0.461,1,-1.23044669,,,
Disp1,0.000837831,-0.300131134,0.036,0.146,1,-1.231256323,,,
Rreb1,0.095711951,-0.300522023,0.715,0.809,1,-1.23158997,,,
Igsf5,0.17303657,-0.30053397,0.72,0.764,1,-1.231600169,,,
Dhx9,0.115955925,-0.300793079,0.466,0.517,1,-1.231821385,,,
Scamp5,0.173622178,-0.301032926,0.363,0.427,1,-1.232026191,,,
Suclg1,4.92E-05,-0.301497817,0.031,0.169,1,-1.232423261,,,
Caprin1,0.096949334,-0.301542367,0.565,0.64,1,-1.232461318,,,
Folh1,0.006753643,-0.301648398,0.057,0.157,1,-1.232551901,,,
Prkd1,0.022849783,-0.30212663,0.264,0.382,1,-1.232960541,,,
Eri3,0.297676125,-0.302799335,0.627,0.64,1,-1.233535585,,,
Tcf7l1,0.073729855,-0.303108075,0.456,0.551,1,-1.233799593,,,
Nedd4l,0.001149664,-0.303180439,0.699,0.876,1,-1.23386148,,,
Rad51b,0.246858836,-0.303250924,0.166,0.225,1,-1.233921764,,,
Fnbp1l,0.311882189,-0.303287845,0.668,0.674,1,-1.233953342,,,
Stk25,0.230922429,-0.30353082,0.342,0.371,1,-1.234161179,,,
Nup210,1.20E-05,-0.303995094,0.021,0.157,0.387372256,-1.234558408,,,
Trim16,0.154111792,-0.304916197,0.166,0.225,1,-1.235346877,,,
Nfkbiz,0.08866788,-0.305449042,0.508,0.584,1,-1.235803224,,,
Bcl2l2,0.131210235,-0.305499261,0.083,0.135,1,-1.235846242,,,
Arhgef33,0.010482736,-0.305673067,0.036,0.112,1,-1.235995137,,,
Fam91a1,0.054042708,-0.306230591,0.451,0.539,1,-1.236472874,,,
P2ry2,0.012967282,-0.30688799,0.031,0.101,1,-1.237036432,,,
Ptpn21,0.034484582,-0.307237878,0.171,0.27,1,-1.23733648,,,
Epha4,0.181122734,-0.307376827,0.197,0.258,1,-1.237455656,,,
Pgpep1,0.020853865,-0.307494684,0.057,0.135,1,-1.23755675,,,
Gm16310,0.02369883,-0.307548998,0.109,0.202,1,-1.237603342,,,
Snx24,0.088364258,-0.307553207,0.347,0.427,1,-1.237606953,,,
Gm16083,0.024078817,-0.308239862,0.14,0.247,1,-1.238196136,,,
Map2,0.089626926,-0.308437705,0.181,0.258,1,-1.238365947,,,
Agap1,0.062478041,-0.30891282,0.777,0.831,1,-1.238773838,,,
Erbb2,0.100241288,-0.308996662,0.166,0.236,1,-1.238845831,,,
Spag17,0.000129813,-0.309605598,0.026,0.146,1,-1.239368837,,,
Pkia,0.713815965,-0.309764525,0.15,0.157,1,-1.239505373,,,
Sort1,0.098276051,-0.310192861,0.223,0.303,1,-1.239873436,,,
St14,0.115122341,-0.310211902,0.456,0.517,1,-1.2398898,,,
Camk1d,0.022579684,-0.31038339,0.896,0.955,1,-1.240037191,,,
Ppcdc,0.149444523,-0.311188012,0.295,0.371,1,-1.240728979,,,
Afap1l2,0.03598636,-0.311281919,0.269,0.393,1,-1.240809742,,,
Bahcc1,0.005193238,-0.31178265,0.057,0.157,1,-1.241240478,,,
Morrbid,0.023718968,-0.312129981,0.145,0.258,1,-1.241539344,,,
Hnrnpa1,0.009988538,-0.312262932,0.244,0.371,1,-1.241653763,,,
Tmem11,0.011233326,-0.312648853,0.135,0.247,1,-1.241985949,,,
Mbp,0.094874665,-0.313087936,0.622,0.719,1,-1.242364005,,,
Ptdss2,0.011016393,-0.313293439,0.067,0.157,1,-1.242540984,,,
Lrig1,0.005981646,-0.313718758,0.171,0.315,1,-1.24290735,,,
Dcdc2a,0.000236266,-0.314450307,0.212,0.449,1,-1.243537752,,,
Ncam1,0.031602574,-0.314840473,0.109,0.202,1,-1.243874103,,,
Vps41,0.05578846,-0.314902519,0.44,0.539,1,-1.2439276,,,
Lamb3,0.297017745,-0.314975045,0.306,0.371,1,-1.243990135,,,
Map4k3,0.045441394,-0.315522495,0.767,0.809,1,-1.244462274,,,
Ank2,0.047528694,-0.316434301,0.093,0.169,1,-1.245249042,,,
Svil,0.039257721,-0.31661233,0.689,0.775,1,-1.245402715,,,
Pxn,0.145204065,-0.316804303,0.446,0.506,1,-1.245568447,,,
Mbd2,0.048731422,-0.31707863,0.637,0.674,1,-1.245805313,,,
Pde4d,0.059852483,-0.317169998,0.477,0.596,1,-1.245884214,,,
Mapk10,0.008848949,-0.317325541,0.041,0.124,1,-1.246018545,,,
Fam241a,0.097764863,-0.317489694,0.311,0.393,1,-1.246160328,,,
Snx5,0.194509738,-0.31766992,0.275,0.337,1,-1.246316012,,,
Pard6b,0.172407091,-0.317696086,0.197,0.247,1,-1.246338617,,,
Plcb1,0.000558893,-0.317894149,0.233,0.438,1,-1.246509734,,,
Ccdc25,0.081936312,-0.317899371,0.264,0.348,1,-1.246514246,,,
Nus1,0.01467503,-0.317950029,0.197,0.326,1,-1.246558016,,,
Ndst1,0.018462687,-0.318208089,0.316,0.461,1,-1.246781012,,,
Ubqln4,0.044798632,-0.318310958,0.176,0.281,1,-1.246869915,,,
Cnksr1,0.009267108,-0.3186677,0.073,0.169,1,-1.247178273,,,
Lyst,0.034309071,-0.318737602,0.383,0.506,1,-1.247238703,,,
Ddx3y,0.852267008,-0.319117394,0.404,0.393,1,-1.247567084,,,
Zfp697,0.070347411,-0.319234877,0.161,0.247,1,-1.247668681,,,
Mbnl1,0.059618368,-0.319457754,0.632,0.809,1,-1.247861444,,,
Hbegf,0.001857756,-0.319527942,0.212,0.382,1,-1.247922155,,,
Cacnb4,0.00032663,-0.319660501,0.114,0.303,1,-1.248036823,,,
Vsig10,0.057130878,-0.319769107,0.28,0.393,1,-1.248130778,,,
Ptprm,0.026752675,-0.3199901,0.497,0.674,1,-1.248321982,,,
Pxdc1,0.149748698,-0.320019725,0.073,0.124,1,-1.248347616,,,
Rpgr,0.466028267,-0.320689155,0.238,0.258,1,-1.248927001,,,
Sh3bp2,0.169512657,-0.321124467,0.114,0.169,1,-1.249303904,,,
Phf21a,0.004537973,-0.321441562,0.777,0.831,1,-1.249578523,,,
St6gal1,0.094037018,-0.32205417,0.415,0.494,1,-1.250109241,,,
Cfap47,0.041283947,-0.322105436,0.057,0.124,1,-1.250153663,,,
Endod1,0.002926024,-0.322234821,0.088,0.213,1,-1.250265786,,,
Ehbp1,0.053971074,-0.322268578,0.668,0.753,1,-1.250295041,,,
Pcbp3,0.078249658,-0.322711988,0.446,0.584,1,-1.250679376,,,
Chka,0.001361925,-0.322810554,0.777,0.933,1,-1.250764826,,,
Flna,0.10659592,-0.322831297,0.269,0.36,1,-1.25078281,,,
BC052040,0.031945463,-0.322873938,0.363,0.472,1,-1.250819779,,,
Zfyve26,0.035458988,-0.323131994,0.259,0.371,1,-1.251043534,,,
Tbc1d22a,0.052674628,-0.323186498,0.472,0.539,1,-1.251090799,,,
Fbxl17,0.001938223,-0.323514717,0.922,0.966,1,-1.251375459,,,
Adgrf5,0.48850176,-0.323875475,0.166,0.202,1,-1.251688416,,,
Zc3h12c,0.106324553,-0.323886676,0.212,0.292,1,-1.251698134,,,
Bdp1,0.130590231,-0.324249136,0.565,0.652,1,-1.252012648,,,
Zfc3h1,0.055173801,-0.324534493,0.668,0.753,1,-1.252260313,,,
Rhof,0.007095105,-0.324683541,0.098,0.213,1,-1.252389694,,,
Pten,0.03359154,-0.325167846,0.591,0.685,1,-1.252810185,,,
Fgfr1,0.038472098,-0.325507562,0.135,0.225,1,-1.253105222,,,
Tab3,0.077369432,-0.325673523,0.218,0.303,1,-1.253249382,,,
Fgd6,0.019227623,-0.327159057,0.259,0.371,1,-1.25454051,,,
Adamtsl1,0.126311333,-0.329718328,0.062,0.112,1,-1.256767979,,,
Ipmk,0.195363297,-0.330034754,0.275,0.326,1,-1.257043656,,,
Erbin,0.016637577,-0.330563051,0.834,0.854,1,-1.257504054,,,
Cfap69,0.035647929,-0.330839225,0.171,0.27,1,-1.2577448,,,
Osbpl6,0.026849621,-0.330921662,0.249,0.36,1,-1.257816671,,,
Micu3,0.075115766,-0.330953247,0.342,0.449,1,-1.257844209,,,
Plekhs1,0.065072621,-0.331028676,0.052,0.112,1,-1.257909974,,,
Irak4,0.105840954,-0.331593204,0.124,0.191,1,-1.258402292,,,
Mllt1,0.009594315,-0.332081078,0.073,0.169,1,-1.258827916,,,
Dnah12,0.005057279,-0.332342032,0.036,0.124,1,-1.259055633,,,
Ebf1,0.177826603,-0.333387983,0.218,0.292,1,-1.259968777,,,
Afdn,0.056619376,-0.334742404,0.788,0.831,1,-1.261152207,,,
Nectin2,0.815236786,-0.335636712,0.425,0.393,1,-1.261934222,,,
Lclat1,0.020915001,-0.33566041,0.244,0.371,1,-1.261954951,,,
Pawr,0.2346459,-0.336063556,0.596,0.629,1,-1.26230764,,,
Pacrg,0.123996329,-0.336865483,0.197,0.27,1,-1.263009494,,,
Hip1r,0.023273569,-0.336930538,0.44,0.528,1,-1.263066447,,,
Atrnl1,0.053767655,-0.337392114,0.699,0.787,1,-1.263470617,,,
Mir99ahg,0.025721673,-0.33756553,0.653,0.798,1,-1.263622499,,,
Herc3,0.027638698,-0.338748877,0.202,0.315,1,-1.26465939,,,
Adhfe1,0.09137122,-0.338862438,0.067,0.124,1,-1.264758941,,,
Nup153,0.305979632,-0.339134351,0.446,0.461,1,-1.26499734,,,
Arhgef28,0.007119624,-0.339880671,0.767,0.843,1,-1.265651904,,,
Zmynd11,0.174057846,-0.340182543,0.57,0.596,1,-1.265916759,,,
Ildr2,0.046400607,-0.340197181,0.067,0.135,1,-1.265929604,,,
Magi2,9.62E-05,-0.340393325,0.306,0.584,1,-1.266101727,,,
Ntn4,0.02763419,-0.342017262,0.233,0.348,1,-1.267527688,,,
Dera,0.036409727,-0.342167156,0.181,0.281,1,-1.267659389,,,
Larp1b,0.05535392,-0.342436926,0.435,0.551,1,-1.267896452,,,
Hs3st3b1,0.010078491,-0.342566851,0.109,0.225,1,-1.26801064,,,
Spata13,0.037620417,-0.342900496,0.321,0.416,1,-1.26830392,,,
Tasor,0.007904255,-0.343009887,0.72,0.809,1,-1.268400092,,,
Trmt61b,0.068336646,-0.343032638,0.15,0.225,1,-1.268420095,,,
Gclc,0.089485593,-0.343320888,0.321,0.404,1,-1.26867355,,,
Setbp1,0.000914373,-0.343613758,0.803,0.921,1,-1.268931119,,,
Prdm5,0.002832349,-0.344157459,0.171,0.326,1,-1.269409424,,,
Peli1,0.262093325,-0.344351063,0.56,0.596,1,-1.269579786,,,
Rnf130,0.023348701,-0.345032348,0.29,0.404,1,-1.270179462,,,
Spen,0.209303539,-0.345089298,0.606,0.618,1,-1.270229603,,,
1110051M20Rik,0.266729107,-0.345171836,0.482,0.483,1,-1.270302276,,,
Fyttd1,0.067929882,-0.345201131,0.456,0.551,1,-1.270328071,,,
